tau_m (s)	tau_ax (s)	rmse (mV)
2.335721469090121e-05	0.0001438449888287663	0.017401964008675653
2.335721469090121e-05	0.00026366508987303583	0.012332644466092096
2.335721469090121e-05	0.00048329302385717517	0.008955486516351354
2.335721469090121e-05	0.0008858667904100822	0.00664110473164289
2.335721469090121e-05	0.001623776739188721	0.0050353099790267615
2.335721469090121e-05	0.002976351441631319	0.003894014642054397
2.335721469090121e-05	0.005455594781168515	0.0031096229059022467
2.335721469090121e-05	0.01	0.0031735748931277763
4.281332398719396e-05	1e-07	1.2366170864417452
4.281332398719396e-05	1.832980710832437e-07	1.1874301718464542
4.281332398719396e-05	3.359818286283781e-07	1.0483783748377309
4.281332398719396e-05	6.158482110660267e-07	0.7566064590515921
4.281332398719396e-05	1.1288378916846883e-06	0.4014455683439362
4.281332398719396e-05	2.06913808111479e-06	0.17067450380018068
4.281332398719396e-05	3.792690190732254e-06	0.0753413918733265
4.281332398719396e-05	6.951927961775606e-06	0.04399181198019502
4.281332398719396e-05	1.274274985703132e-05	0.03547202980863444
4.281332398719396e-05	2.335721469090121e-05	0.036894360993314994
4.281332398719396e-05	4.281332398719396e-05	0.03681582653884112
4.281332398719396e-05	7.847599703514605e-05	0.022215181239089853
4.281332398719396e-05	0.0001438449888287663	0.014487286276052497
4.281332398719396e-05	0.00026366508987303583	0.009880992220783643
4.281332398719396e-05	0.00048329302385717517	0.007002013071406296
4.281332398719396e-05	0.0008858667904100822	0.005070455340220215
4.281332398719396e-05	0.001623776739188721	0.0037787852931184616
4.281332398719396e-05	0.002976351441631319	0.0028233473082420525
4.281332398719396e-05	0.005455594781168515	0.0021939438394547087
4.281332398719396e-05	0.01	0.0015979980780655933
7.847599703514605e-05	1e-07	1.2247065880682917
7.847599703514605e-05	1.832980710832437e-07	1.1752649645502826
7.847599703514605e-05	3.359818286283781e-07	1.0356590154884353
7.847599703514605e-05	6.158482110660267e-07	0.7425087700986299
7.847599703514605e-05	1.1288378916846883e-06	0.3863085176999547
7.847599703514605e-05	2.06913808111479e-06	0.15599063375341787
7.847599703514605e-05	3.792690190732254e-06	0.06132211990712767
7.847599703514605e-05	6.951927961775606e-06	0.030376250566137436
7.847599703514605e-05	1.274274985703132e-05	0.02091380969290768
7.847599703514605e-05	2.335721469090121e-05	0.02092304512264828
7.847599703514605e-05	4.281332398719396e-05	0.021035627220040563
7.847599703514605e-05	7.847599703514605e-05	0.02075901056037172
7.847599703514605e-05	0.0001438449888287663	0.012567476357611828
7.847599703514605e-05	0.00026366508987303583	0.008165331332982409
7.847599703514605e-05	0.00048329302385717517	0.005665812847473729
7.847599703514605e-05	0.0008858667904100822	0.004031646961803078
7.847599703514605e-05	0.001623776739188721	0.003033664831905489
7.847599703514605e-05	0.002976351441631319	0.002303039373330878
7.847599703514605e-05	0.005455594781168515	0.0017660204886158844
7.847599703514605e-05	0.01	0.0013332208749549474
0.0001438449888287663	1e-07	1.2181770022111191
0.0001438449888287663	1.832980710832437e-07	1.1686156849241591
0.0001438449888287663	3.359818286283781e-07	1.0287086454862742
0.0001438449888287663	6.158482110660267e-07	0.7348155106877212
0.0001438449888287663	1.1288378916846883e-06	0.3780822205586471
0.0001438449888287663	2.06913808111479e-06	0.1480786394057622
0.0001438449888287663	3.792690190732254e-06	0.053782583742623735
0.0001438449888287663	6.951927961775606e-06	0.0229175669803582
0.0001438449888287663	1.274274985703132e-05	0.013688112965964071
0.0001438449888287663	2.335721469090121e-05	0.011804543028862144
0.0001438449888287663	4.281332398719396e-05	0.01237399279885376
0.0001438449888287663	7.847599703514605e-05	0.012053605162055857
0.0001438449888287663	0.0001438449888287663	0.011795998090017508
0.0001438449888287663	0.00026366508987303583	0.007256611406671055
0.0001438449888287663	0.00048329302385717517	0.004858755424749179
0.0001438449888287663	0.0008858667904100822	0.003373360920354737
0.0001438449888287663	0.001623776739188721	0.0026180258316247955
0.0001438449888287663	0.002976351441631319	0.0020212560925482767
0.0001438449888287663	0.005455594781168515	0.0018450526544718355
0.0001438449888287663	0.01	0.0012332457209623384
0.00026366508987303583	1e-07	1.2145515964480902
0.00026366508987303583	1.832980710832437e-07	1.164988081444455
0.00026366508987303583	3.359818286283781e-07	1.0248717883122622
0.00026366508987303583	6.158482110660267e-07	0.7305848964545609
0.00026366508987303583	1.1288378916846883e-06	0.3735812908942801
0.00026366508987303583	2.06913808111479e-06	0.14378993072396165
0.00026366508987303583	3.792690190732254e-06	0.049722524598399966
0.00026366508987303583	6.951927961775606e-06	0.01880996282380056
0.00026366508987303583	1.274274985703132e-05	0.009647849108044743
0.00026366508987303583	2.335721469090121e-05	0.006794026276748039
0.00026366508987303583	4.281332398719396e-05	0.007115928047347141
0.00026366508987303583	7.847599703514605e-05	0.00705737655251363
0.00026366508987303583	0.0001438449888287663	0.007075381007102637
0.00026366508987303583	0.00026366508987303583	0.007103117630185275
0.00026366508987303583	0.00048329302385717517	0.004893595278753573
0.00026366508987303583	0.0008858667904100822	0.00358075908199531
0.00026366508987303583	0.001623776739188721	0.003090790820962221
0.00026366508987303583	0.002976351441631319	0.003026895684319598
0.00026366508987303583	0.005455594781168515	0.002394911631092629
0.00026366508987303583	0.01	0.002280869810239493
0.00048329302385717517	1e-07	1.2125472919569396
0.00048329302385717517	1.832980710832437e-07	1.1629990020419083
0.00048329302385717517	3.359818286283781e-07	1.0227736861536478
0.00048329302385717517	6.158482110660267e-07	0.7282923205593259
0.00048329302385717517	1.1288378916846883e-06	0.37113792220694136
0.00048329302385717517	2.06913808111479e-06	0.14148150960608616
0.00048329302385717517	3.792690190732254e-06	0.04752771042896154
0.00048329302385717517	6.951927961775606e-06	0.016567341408183143
0.00048329302385717517	1.274274985703132e-05	0.007393555923590461
0.00048329302385717517	2.335721469090121e-05	0.004592491972760738
0.00048329302385717517	4.281332398719396e-05	0.0042291602803317
0.00048329302385717517	7.847599703514605e-05	0.004485540548083499
0.00048329302385717517	0.0001438449888287663	0.004758116808056626
0.00048329302385717517	0.00026366508987303583	0.004766726945611795
0.00048329302385717517	0.00048329302385717517	0.005728787541705568
0.00048329302385717517	0.0008858667904100822	0.005216018516986993
0.00048329302385717517	0.001623776739188721	0.004213011231347945
0.00048329302385717517	0.002976351441631319	0.0037688007051270562
0.00048329302385717517	0.005455594781168515	0.003704380812754043
0.00048329302385717517	0.01	0.004588962230926066
0.0008858667904100822	1e-07	1.2114678908934469
0.0008858667904100822	1.832980710832437e-07	1.1619056340171934
0.0008858667904100822	3.359818286283781e-07	1.0216470267312123
0.0008858667904100822	6.158482110660267e-07	0.727033460798706
0.0008858667904100822	1.1288378916846883e-06	0.36980926078144977
0.0008858667904100822	2.06913808111479e-06	0.14022457822681678
0.0008858667904100822	3.792690190732254e-06	0.04634030998726103
0.0008858667904100822	6.951927961775606e-06	0.015330699935764231
0.0008858667904100822	1.274274985703132e-05	0.006055994929001432
0.0008858667904100822	2.335721469090121e-05	0.003535738493735002
0.0008858667904100822	4.281332398719396e-05	0.002626424611890852
0.0008858667904100822	7.847599703514605e-05	0.0027018660651231736
0.0008858667904100822	0.0001438449888287663	0.002082188270525004
0.0008858667904100822	0.00026366508987303583	0.002831932620666863
0.0008858667904100822	0.00048329302385717517	0.0025408549578219025
0.0008858667904100822	0.0008858667904100822	0.002646892587682105
0.0008858667904100822	0.001623776739188721	0.0030731973906025435
0.0008858667904100822	0.002976351441631319	0.0044866589745409646
0.0008858667904100822	0.005455594781168515	0.004171649826031329
0.0008858667904100822	0.01	0.004992231065080863
0.001623776739188721	1e-07	1.2108632526413652
0.001623776739188721	1.832980710832437e-07	1.1613428892161897
0.001623776739188721	3.359818286283781e-07	1.0210402432198074
0.001623776739188721	6.158482110660267e-07	0.7263534448861987
0.001623776739188721	1.1288378916846883e-06	0.3690833933709239
0.001623776739188721	2.06913808111479e-06	0.13954013688668587
0.001623776739188721	3.792690190732254e-06	0.045669894173098934
0.001623776739188721	6.951927961775606e-06	0.014666929970129588
0.001623776739188721	1.274274985703132e-05	0.005327377225762816
0.001623776739188721	2.335721469090121e-05	0.002707256553460852
0.001623776739188721	4.281332398719396e-05	0.0023047980943432826
0.001623776739188721	7.847599703514605e-05	0.002269770290137657
0.001623776739188721	0.0001438449888287663	0.0015486799280031054
0.001623776739188721	0.00026366508987303583	0.0034059385738063486
0.001623776739188721	0.00048329302385717517	0.0027669705587396003
0.001623776739188721	0.0008858667904100822	0.004191922787857343
0.001623776739188721	0.001623776739188721	0.006299426945705015
0.001623776739188721	0.002976351441631319	0.004629960529092214
0.001623776739188721	0.005455594781168515	0.004983753641232615
0.001623776739188721	0.01	0.006674127423350725
0.002976351441631319	1e-07	1.210545499171232
0.002976351441631319	1.832980710832437e-07	1.1609907483093598
0.002976351441631319	3.359818286283781e-07	1.0206977876763603
0.002976351441631319	6.158482110660267e-07	0.7259716993671798
0.002976351441631319	1.1288378916846883e-06	0.3686849550241921
0.002976351441631319	2.06913808111479e-06	0.13916144010514733
0.002976351441631319	3.792690190732254e-06	0.04537786257979528
0.002976351441631319	6.951927961775606e-06	0.014293984183572804
0.002976351441631319	1.274274985703132e-05	0.004799853346030718
0.002976351441631319	2.335721469090121e-05	0.0025145155654339732
0.002976351441631319	4.281332398719396e-05	0.0020665202055508546
0.002976351441631319	7.847599703514605e-05	0.0019196020034822864
0.002976351441631319	0.0001438449888287663	0.002455379941233393
0.002976351441631319	0.00026366508987303583	0.0037546161392704937
0.002976351441631319	0.00048329302385717517	0.003118087759263315
0.002976351441631319	0.0008858667904100822	0.0039095981305442215
0.002976351441631319	0.001623776739188721	0.009980032708545635
0.002976351441631319	0.002976351441631319	0.007737340560096164
0.002976351441631319	0.005455594781168515	0.0060697955423305435
0.002976351441631319	0.01	0.010099691078015754
0.005455594781168515	1e-07	1.210374646878258
0.005455594781168515	1.832980710832437e-07	1.1608164544277784
0.005455594781168515	3.359818286283781e-07	1.0205129517106917
0.005455594781168515	6.158482110660267e-07	0.7257688484120483
0.005455594781168515	1.1288378916846883e-06	0.3684650903671071
0.005455594781168515	2.06913808111479e-06	0.13895872712585833
0.005455594781168515	3.792690190732254e-06	0.045150728085339736
0.005455594781168515	6.951927961775606e-06	0.014088529083516453
0.005455594781168515	1.274274985703132e-05	0.004681773930624225
0.005455594781168515	2.335721469090121e-05	0.0021974564478171106
0.005455594781168515	4.281332398719396e-05	0.001821920190638744
0.005455594781168515	7.847599703514605e-05	0.0017004383752604242
0.005455594781168515	0.0001438449888287663	0.003220136799642812
0.005455594781168515	0.00026366508987303583	0.005417569662037514
0.005455594781168515	0.00048329302385717517	0.004627777453548071
0.005455594781168515	0.0008858667904100822	0.004564238572944721
0.005455594781168515	0.001623776739188721	0.0122352899670178
0.005455594781168515	0.002976351441631319	0.016037923799217226
0.005455594781168515	0.005455594781168515	0.00806195350194709
0.005455594781168515	0.01	0.011282646935071059
0.01	1e-07	1.210289971103201
0.01	1.832980710832437e-07	1.160714502128533
0.01	3.359818286283781e-07	1.0204085356490848
0.01	6.158482110660267e-07	0.7256583225348943
0.01	1.1288378916846883e-06	0.3683475418376769
0.01	2.06913808111479e-06	0.13884445628029835
0.01	3.792690190732254e-06	0.04508411359526771
0.01	6.951927961775606e-06	0.013972800681620564
0.01	1.274274985703132e-05	0.004545175800984859
0.01	2.335721469090121e-05	0.002029995048665068
0.01	4.281332398719396e-05	0.0016972468570150515
0.01	7.847599703514605e-05	0.001034035818149838
0.01	0.0001438449888287663	0.0035280968649174867
0.01	0.00026366508987303583	0.002517840021535348
0.01	0.00048329302385717517	0.002730585906241816
0.01	0.0008858667904100822	0.0032956647676939768
0.01	0.001623776739188721	0.019332545032497504
0.01	0.002976351441631319	0.008320418827042812
0.01	0.005455594781168515	0.03323394098087159
0.01	0.01	0.04088793990290725
