tau_m (s)	tau_ax (s)	rmse (mV)
3.359818286283781e-07	0.005455594781168515	4.891826601112859
3.359818286283781e-07	0.01	4.891779682442992
6.158482110660267e-07	1e-07	3.753919560244413
6.158482110660267e-07	1.832980710832437e-07	3.697641751037095
6.158482110660267e-07	3.359818286283781e-07	3.5602593094190533
6.158482110660267e-07	6.158482110660267e-07	3.3130391933858485
6.158482110660267e-07	1.1288378916846883e-06	3.0079796027888426
6.158482110660267e-07	2.06913808111479e-06	2.744526526504324
6.158482110660267e-07	3.792690190732254e-06	2.5665215064919265
6.158482110660267e-07	6.951927961775606e-06	2.4636356284755667
6.158482110660267e-07	1.274274985703132e-05	2.4067938587855497
6.158482110660267e-07	2.335721469090121e-05	2.3759714292671426
6.158482110660267e-07	4.281332398719396e-05	2.3592095310450847
6.158482110660267e-07	7.847599703514605e-05	2.3500920127548173
6.158482110660267e-07	0.0001438449888287663	2.345131855552413
6.158482110660267e-07	0.00026366508987303583	2.3424308789577566
6.158482110660267e-07	0.00048329302385717517	2.3409582706545686
6.158482110660267e-07	0.0008858667904100822	2.3401552627257063
6.158482110660267e-07	0.001623776739188721	2.33971830078492
6.158482110660267e-07	0.002976351441631319	2.3394784147195886
6.158482110660267e-07	0.005455594781168515	2.3393480925739416
6.158482110660267e-07	0.01	2.3392769969605247
1.1288378916846883e-06	1e-07	2.682989727545082
1.1288378916846883e-06	1.832980710832437e-07	2.613592407764345
1.1288378916846883e-06	3.359818286283781e-07	2.432824222437965
1.1288378916846883e-06	6.158482110660267e-07	2.0861692420388667
1.1288378916846883e-06	1.1288378916846883e-06	1.6554976383600144
1.1288378916846883e-06	2.06913808111479e-06	1.3093224440372329
1.1288378916846883e-06	3.792690190732254e-06	1.1009740144682738
1.1288378916846883e-06	6.951927961775606e-06	0.9742894374620508
1.1288378916846883e-06	1.274274985703132e-05	0.9136904704319674
1.1288378916846883e-06	2.335721469090121e-05	0.8837146542959733
1.1288378916846883e-06	4.281332398719396e-05	0.8684271972403829
1.1288378916846883e-06	7.847599703514605e-05	0.8604106574351429
1.1288378916846883e-06	0.0001438449888287663	0.8561373995992063
1.1288378916846883e-06	0.00026366508987303583	0.8538376314640536
1.1288378916846883e-06	0.00048329302385717517	0.8525919408338252
1.1288378916846883e-06	0.0008858667904100822	0.8519150942880259
1.1288378916846883e-06	0.001623776739188721	0.8515478857104745
1.1288378916846883e-06	0.002976351441631319	0.8513459256132615
1.1288378916846883e-06	0.005455594781168515	0.851236476783385
1.1288378916846883e-06	0.01	0.8511767898530537
2.06913808111479e-06	1e-07	2.3269466025844534
2.06913808111479e-06	1.832980710832437e-07	2.248080947644492
2.06913808111479e-06	3.359818286283781e-07	2.0364739733213164
2.06913808111479e-06	6.158482110660267e-07	1.619802774579374
2.06913808111479e-06	1.1288378916846883e-06	1.1132757217397034
2.06913808111479e-06	2.06913808111479e-06	0.7416720793563167
2.06913808111479e-06	3.792690190732254e-06	0.5471944117628879
2.06913808111479e-06	6.951927961775606e-06	0.3910859085926681
2.06913808111479e-06	1.274274985703132e-05	0.3263941322275136
2.06913808111479e-06	2.335721469090121e-05	0.297816504144243
2.06913808111479e-06	4.281332398719396e-05	0.284738249898608
2.06913808111479e-06	7.847599703514605e-05	0.27834086403202346
2.06913808111479e-06	0.0001438449888287663	0.2750603126234276
2.06913808111479e-06	0.00026366508987303583	0.2733403382087241
2.06913808111479e-06	0.00048329302385717517	0.2724213320572796
2.06913808111479e-06	0.0008858667904100822	0.2719252321739481
2.06913808111479e-06	0.001623776739188721	0.27167135568876977
2.06913808111479e-06	0.002976351441631319	0.2715237773924393
2.06913808111479e-06	0.005455594781168515	0.2714443425418377
2.06913808111479e-06	0.01	0.2714010721169162
3.792690190732254e-06	1e-07	2.2684797674873343
3.792690190732254e-06	1.832980710832437e-07	2.184328567505065
3.792690190732254e-06	3.359818286283781e-07	1.95509481720428
3.792690190732254e-06	6.158482110660267e-07	1.4985695141748918
3.792690190732254e-06	1.1288378916846883e-06	0.9564543789746014
3.792690190732254e-06	2.06913808111479e-06	0.5885725553213543
3.792690190732254e-06	3.792690190732254e-06	0.4205512352194329
3.792690190732254e-06	6.951927961775606e-06	0.2300601640032624
3.792690190732254e-06	1.274274985703132e-05	0.14997542918920784
3.792690190732254e-06	2.335721469090121e-05	0.11370009080711335
3.792690190732254e-06	4.281332398719396e-05	0.0977406854665731
3.792690190732254e-06	7.847599703514605e-05	0.090264147272747
3.792690190732254e-06	0.0001438449888287663	0.08658697756025888
3.792690190732254e-06	0.00026366508987303583	0.08469370095199648
3.792690190732254e-06	0.00048329302385717517	0.08369982828980131
3.792690190732254e-06	0.0008858667904100822	0.08316832659828688
3.792690190732254e-06	0.001623776739188721	0.08287337981543637
3.792690190732254e-06	0.002976351441631319	0.08271499256820834
3.792690190732254e-06	0.005455594781168515	0.08263049026480816
3.792690190732254e-06	0.01	0.08258448509089646
6.951927961775606e-06	1e-07	2.145211117458125
6.951927961775606e-06	1.832980710832437e-07	2.0583177187899317
6.951927961775606e-06	3.359818286283781e-07	1.8193681487088205
6.951927961775606e-06	6.158482110660267e-07	1.3402660783866531
6.951927961775606e-06	1.1288378916846883e-06	0.7792339305111562
6.951927961775606e-06	2.06913808111479e-06	0.4143045362445709
6.951927961775606e-06	3.792690190732254e-06	0.2571457141066337
6.951927961775606e-06	6.951927961775606e-06	0.20330741075036105
6.951927961775606e-06	1.274274985703132e-05	0.11307564169545048
6.951927961775606e-06	2.335721469090121e-05	0.07375013135846444
6.951927961775606e-06	4.281332398719396e-05	0.052432442556009116
6.951927961775606e-06	7.847599703514605e-05	0.03817644457779989
6.951927961775606e-06	0.0001438449888287663	0.031894502072854394
6.951927961775606e-06	0.00026366508987303583	0.02867331695525852
6.951927961775606e-06	0.00048329302385717517	0.026900019985113103
6.951927961775606e-06	0.0008858667904100822	0.02592327816694872
6.951927961775606e-06	0.001623776739188721	0.025392471960319112
6.951927961775606e-06	0.002976351441631319	0.02509299363983494
6.951927961775606e-06	0.005455594781168515	0.02493238325862089
6.951927961775606e-06	0.01	0.024844654509444536
1.274274985703132e-05	1e-07	2.077360029356868
1.274274985703132e-05	1.832980710832437e-07	1.989038858366749
1.274274985703132e-05	3.359818286283781e-07	1.7448310481129512
1.274274985703132e-05	6.158482110660267e-07	1.2534318288834168
1.274274985703132e-05	1.1288378916846883e-06	0.6829679906814161
1.274274985703132e-05	2.06913808111479e-06	0.32137916512773984
1.274274985703132e-05	3.792690190732254e-06	0.17102939292362962
1.274274985703132e-05	6.951927961775606e-06	0.1209237496871736
1.274274985703132e-05	1.274274985703132e-05	0.10693141160366296
1.274274985703132e-05	2.335721469090121e-05	0.06701661886766537
1.274274985703132e-05	4.281332398719396e-05	0.04614197368936957
1.274274985703132e-05	7.847599703514605e-05	0.03281852396629265
1.274274985703132e-05	0.0001438449888287663	0.02374888318349649
1.274274985703132e-05	0.00026366508987303583	0.01735980316530523
1.274274985703132e-05	0.00048329302385717517	0.0128323863294135
1.274274985703132e-05	0.0008858667904100822	0.00981423692297902
1.274274985703132e-05	0.001623776739188721	0.008810540628121241
1.274274985703132e-05	0.002976351441631319	0.008204661647060995
1.274274985703132e-05	0.005455594781168515	0.007861072164272537
1.274274985703132e-05	0.01	0.007683768611372473
2.335721469090121e-05	1e-07	2.0373960718689634
2.335721469090121e-05	1.832980710832437e-07	1.9482766440514645
2.335721469090121e-05	3.359818286283781e-07	1.7011510816117943
2.335721469090121e-05	6.158482110660267e-07	1.2029026918852086
2.335721469090121e-05	1.1288378916846883e-06	0.6276090759879741
2.335721469090121e-05	2.06913808111479e-06	0.2684833142135372
2.335721469090121e-05	3.792690190732254e-06	0.12199542013811628
2.335721469090121e-05	6.951927961775606e-06	0.07368945599173532
2.335721469090121e-05	1.274274985703132e-05	0.05995702669965779
2.335721469090121e-05	2.335721469090121e-05	0.060243389966193675
2.335721469090121e-05	4.281332398719396e-05	0.0393255133071938
2.335721469090121e-05	7.847599703514605e-05	0.027172856593455863
2.335721469090121e-05	0.0001438449888287663	0.0193273321646086
2.335721469090121e-05	0.00026366508987303583	0.013961359329443184
2.335721469090121e-05	0.00048329302385717517	0.010193578692065223
2.335721469090121e-05	0.0008858667904100822	0.007501136099196269
2.335721469090121e-05	0.001623776739188721	0.005566631624307174
2.335721469090121e-05	0.002976351441631319	0.004138609318810515
2.335721469090121e-05	0.005455594781168515	0.0031284332437015194
2.335721469090121e-05	0.01	0.002672509192585697
4.281332398719396e-05	1e-07	2.015634204064848
4.281332398719396e-05	1.832980710832437e-07	1.926125418511546
4.281332398719396e-05	3.359818286283781e-07	1.6774430530709985
4.281332398719396e-05	6.158482110660267e-07	1.175559576640186
4.281332398719396e-05	1.1288378916846883e-06	0.5979199868529176
4.281332398719396e-05	2.06913808111479e-06	0.24055797259960995
4.281332398719396e-05	3.792690190732254e-06	0.09630221452336417
4.281332398719396e-05	6.951927961775606e-06	0.048929031977257
4.281332398719396e-05	1.274274985703132e-05	0.03484125325336008
4.281332398719396e-05	2.335721469090121e-05	0.034753615260969734
4.281332398719396e-05	4.281332398719396e-05	0.03421401873751913
4.281332398719396e-05	7.847599703514605e-05	0.02238136058861511
4.281332398719396e-05	0.0001438449888287663	0.015501382926140346
4.281332398719396e-05	0.00026366508987303583	0.011005720745372096
4.281332398719396e-05	0.00048329302385717517	0.007980098261172009
4.281332398719396e-05	0.0008858667904100822	0.005841372582732163
4.281332398719396e-05	0.001623776739188721	0.0042891562357099036
4.281332398719396e-05	0.002976351441631319	0.0031682346506603
4.281332398719396e-05	0.005455594781168515	0.002371252379233793
4.281332398719396e-05	0.01	0.0017978358968408035
7.847599703514605e-05	1e-07	2.003613457665143
7.847599703514605e-05	1.832980710832437e-07	1.9138764748330208
7.847599703514605e-05	3.359818286283781e-07	1.6643935501646219
7.847599703514605e-05	6.158482110660267e-07	1.160588999766632
7.847599703514605e-05	1.1288378916846883e-06	0.5818262274175083
7.847599703514605e-05	2.06913808111479e-06	0.2256354140259571
7.847599703514605e-05	3.792690190732254e-06	0.08265319901337613
7.847599703514605e-05	6.951927961775606e-06	0.03582152819211213
7.847599703514605e-05	1.274274985703132e-05	0.021710967233849687
7.847599703514605e-05	2.335721469090121e-05	0.01973631073350095
7.847599703514605e-05	4.281332398719396e-05	0.019707270266105074
7.847599703514605e-05	7.847599703514605e-05	0.01928142800515495
7.847599703514605e-05	0.0001438449888287663	0.012598169584624088
7.847599703514605e-05	0.00026366508987303583	0.008710428615526079
7.847599703514605e-05	0.00048329302385717517	0.006227684217582985
7.847599703514605e-05	0.0008858667904100822	0.004495259039168226
7.847599703514605e-05	0.001623776739188721	0.003315860491110453
7.847599703514605e-05	0.002976351441631319	0.002476980108086728
7.847599703514605e-05	0.005455594781168515	0.0021148084270184472
7.847599703514605e-05	0.01	0.001460880384511341
0.0001438449888287663	1e-07	1.9969639070101384
0.0001438449888287663	1.832980710832437e-07	1.9071147736981489
0.0001438449888287663	3.359818286283781e-07	1.6571700815202162
0.0001438449888287663	6.158482110660267e-07	1.1523603068834645
0.0001438449888287663	1.1288378916846883e-06	0.5730278355088128
0.0001438449888287663	2.06913808111479e-06	0.2175453115274717
0.0001438449888287663	3.792690190732254e-06	0.07535588175870117
0.0001438449888287663	6.951927961775606e-06	0.028816649361019426
0.0001438449888287663	1.274274985703132e-05	0.014684094824188525
0.0001438449888287663	2.335721469090121e-05	0.010989860197445557
0.0001438449888287663	4.281332398719396e-05	0.011242472926192884
0.0001438449888287663	7.847599703514605e-05	0.011085788440326443
0.0001438449888287663	0.0001438449888287663	0.010803488005341842
0.0001438449888287663	0.00026366508987303583	0.007081738468005359
0.0001438449888287663	0.00048329302385717517	0.004937146041457746
0.0001438449888287663	0.0008858667904100822	0.003641720700062125
0.0001438449888287663	0.001623776739188721	0.002679566341104965
0.0001438449888287663	0.002976351441631319	0.0021038761333517933
0.0001438449888287663	0.005455594781168515	0.0017033937236808365
0.0001438449888287663	0.01	0.0012047882268185325
0.00026366508987303583	1e-07	1.993380364063952
0.00026366508987303583	1.832980710832437e-07	1.9034622820285243
0.00026366508987303583	3.359818286283781e-07	1.6532758696168408
0.00026366508987303583	6.158482110660267e-07	1.14786473763523
0.00026366508987303583	1.1288378916846883e-06	0.568234460104058
0.00026366508987303583	2.06913808111479e-06	0.21314715367335552
0.00026366508987303583	3.792690190732254e-06	0.07141143690547676
0.00026366508987303583	6.951927961775606e-06	0.024994946389089667
0.00026366508987303583	1.274274985703132e-05	0.010897677929842
0.00026366508987303583	2.335721469090121e-05	0.006771914418700305
0.00026366508987303583	4.281332398719396e-05	0.0063800277595423465
0.00026366508987303583	7.847599703514605e-05	0.006394154904389983
0.00026366508987303583	0.0001438449888287663	0.0062497629382754286
0.00026366508987303583	0.00026366508987303583	0.006337598149783168
0.00026366508987303583	0.00048329302385717517	0.004689165234176792
0.00026366508987303583	0.0008858667904100822	0.003395072229831883
0.00026366508987303583	0.001623776739188721	0.0036444727734982908
0.00026366508987303583	0.002976351441631319	0.0037246557678682437
0.00026366508987303583	0.005455594781168515	0.0024268824403403297
0.00026366508987303583	0.01	0.002018610270941521
0.00048329302385717517	1e-07	1.99139327417804
0.00048329302385717517	1.832980710832437e-07	1.9014402012328224
0.00048329302385717517	3.359818286283781e-07	1.6511221625746817
0.00048329302385717517	6.158482110660267e-07	1.1454147989226322
0.00048329302385717517	1.1288378916846883e-06	0.5656014388565787
0.00048329302385717517	2.06913808111479e-06	0.21076642292744965
0.00048329302385717517	3.792690190732254e-06	0.06927271432493418
0.00048329302385717517	6.951927961775606e-06	0.022924081973835216
0.00048329302385717517	1.274274985703132e-05	0.008776566921264151
0.00048329302385717517	2.335721469090121e-05	0.004722725301046127
0.00048329302385717517	4.281332398719396e-05	0.003623619740515461
0.00048329302385717517	7.847599703514605e-05	0.003706013184983317
0.00048329302385717517	0.0001438449888287663	0.0038255448401635452
0.00048329302385717517	0.00026366508987303583	0.004423794822499173
0.00048329302385717517	0.00048329302385717517	0.004861383088420561
0.00048329302385717517	0.0008858667904100822	0.004087746682916199
0.00048329302385717517	0.001623776739188721	0.0037179510674043657
0.00048329302385717517	0.002976351441631319	0.006315669997799775
0.00048329302385717517	0.005455594781168515	0.0036642740288830014
0.00048329302385717517	0.01	0.003954663941722299
0.0008858667904100822	1e-07	1.99030782476024
0.0008858667904100822	1.832980710832437e-07	1.9003361205485547
0.0008858667904100822	3.359818286283781e-07	1.6499424807810346
0.0008858667904100822	6.158482110660267e-07	1.144067360554023
0.0008858667904100822	1.1288378916846883e-06	0.5641781166186471
0.0008858667904100822	2.06913808111479e-06	0.20945124886096345
0.0008858667904100822	3.792690190732254e-06	0.06811765645129203
0.0008858667904100822	6.951927961775606e-06	0.021802234732657563
0.0008858667904100822	1.274274985703132e-05	0.007625918425269355
0.0008858667904100822	2.335721469090121e-05	0.0035966018343581304
0.0008858667904100822	4.281332398719396e-05	0.0023873448242784693
0.0008858667904100822	7.847599703514605e-05	0.002345536505278509
0.0008858667904100822	0.0001438449888287663	0.0027602756186842184
0.0008858667904100822	0.00026366508987303583	0.0030286815302644713
0.0008858667904100822	0.00048329302385717517	0.00351142095819101
0.0008858667904100822	0.0008858667904100822	0.0033536708631434035
0.0008858667904100822	0.001623776739188721	0.0071175460091379185
0.0008858667904100822	0.002976351441631319	0.006632137072256921
0.0008858667904100822	0.005455594781168515	0.006399451088685575
0.0008858667904100822	0.01	0.00221741075712565
0.001623776739188721	1e-07	1.989700956653248
0.001623776739188721	1.832980710832437e-07	1.89971210654884
0.001623776739188721	3.359818286283781e-07	1.6492853999364718
0.001623776739188721	6.158482110660267e-07	1.1433185722439074
0.001623776739188721	1.1288378916846883e-06	0.5633845182379127
0.001623776739188721	2.06913808111479e-06	0.20874387494259
0.001623776739188721	3.792690190732254e-06	0.0674699721048295
0.001623776739188721	6.951927961775606e-06	0.021164121245049856
0.001623776739188721	1.274274985703132e-05	0.007003083903258021
0.001623776739188721	2.335721469090121e-05	0.002948771275027784
0.001623776739188721	4.281332398719396e-05	0.0019299843466796523
0.001623776739188721	7.847599703514605e-05	0.001864624899855802
0.001623776739188721	0.0001438449888287663	0.002360165083827957
0.001623776739188721	0.00026366508987303583	0.002620821960646604
0.001623776739188721	0.00048329302385717517	0.0038004931661946967
0.001623776739188721	0.0008858667904100822	0.009260343942299843
0.001623776739188721	0.001623776739188721	0.005412896779208217
0.001623776739188721	0.002976351441631319	0.005669054369721794
0.001623776739188721	0.005455594781168515	0.0139051841780621
0.001623776739188721	0.01	0.003989576874109021
0.002976351441631319	1e-07	1.9893973486371443
0.002976351441631319	1.832980710832437e-07	1.8994054060301844
0.002976351441631319	3.359818286283781e-07	1.6489529470196571
0.002976351441631319	6.158482110660267e-07	1.1429426334332782
0.002976351441631319	1.1288378916846883e-06	0.5629744133593789
0.002976351441631319	2.06913808111479e-06	0.20836280087850964
0.002976351441631319	3.792690190732254e-06	0.06713906675766372
0.002976351441631319	6.951927961775606e-06	0.020834550964910933
0.002976351441631319	1.274274985703132e-05	0.006649976672669567
0.002976351441631319	2.335721469090121e-05	0.002589621224970917
0.002976351441631319	4.281332398719396e-05	0.0016389386621457071
0.002976351441631319	7.847599703514605e-05	0.0014199800570989366
0.002976351441631319	0.0001438449888287663	0.002536715053437805
0.002976351441631319	0.00026366508987303583	0.0025787343182148642
0.002976351441631319	0.00048329302385717517	0.005185052574147786
0.002976351441631319	0.0008858667904100822	0.005848401502754622
0.002976351441631319	0.001623776739188721	0.006579378623169586
0.002976351441631319	0.002976351441631319	0.009952966446838029
0.002976351441631319	0.005455594781168515	0.010644861903590798
0.002976351441631319	0.01	0.020424665500170417
0.005455594781168515	1e-07	1.9892157479043
0.005455594781168515	1.832980710832437e-07	1.8992270187636242
0.005455594781168515	3.359818286283781e-07	1.6487642488113838
0.005455594781168515	6.158482110660267e-07	1.1427198762861075
0.005455594781168515	1.1288378916846883e-06	0.5627454555176913
0.005455594781168515	2.06913808111479e-06	0.2081538641666961
0.005455594781168515	3.792690190732254e-06	0.06695149160669317
0.005455594781168515	6.951927961775606e-06	0.02066677429032199
0.005455594781168515	1.274274985703132e-05	0.006457073171015714
0.005455594781168515	2.335721469090121e-05	0.002388465959436823
0.005455594781168515	4.281332398719396e-05	0.0014679810417444945
0.005455594781168515	7.847599703514605e-05	0.0013598093956964086
0.005455594781168515	0.0001438449888287663	0.002412227832403987
0.005455594781168515	0.00026366508987303583	0.0024593190472618626
0.005455594781168515	0.00048329302385717517	0.003650256628492815
0.005455594781168515	0.0008858667904100822	0.005171394066290728
0.005455594781168515	0.001623776739188721	0.016488632333264808
0.005455594781168515	0.002976351441631319	0.014812277897828722
0.005455594781168515	0.005455594781168515	0.008957247802628406
0.005455594781168515	0.01	0.01782738235394232
0.01	1e-07	1.9891194433205712
0.01	1.832980710832437e-07	1.899122908720709
0.01	3.359818286283781e-07	1.648660266591581
0.01	6.158482110660267e-07	1.1426033847049213
0.01	1.1288378916846883e-06	0.5626141444399054
0.01	2.06913808111479e-06	0.20804202113696948
0.01	3.792690190732254e-06	0.06685166325798657
0.01	6.951927961775606e-06	0.0205710693861387
0.01	1.274274985703132e-05	0.006355293525053516
0.01	2.335721469090121e-05	0.0022566754063085
0.01	4.281332398719396e-05	0.001421244259374424
0.01	7.847599703514605e-05	0.0013143350326517368
0.01	0.0001438449888287663	0.002077334940494645
0.01	0.00026366508987303583	0.002272907694757122
0.01	0.00048329302385717517	0.0052202966633114155
0.01	0.0008858667904100822	0.004330506237929696
0.01	0.001623776739188721	0.009312861518963916
0.01	0.002976351441631319	0.007130849962327519
0.01	0.005455594781168515	0.018488060501873987
0.01	0.01	0.04131509304610203
